1.11386,d7,VehicleSpeed,0,km/h
1.11388,d7,VehicleSpeed,0,km/h
1.11589,101,CylinderPressure,0,Mpa
1.11588,101,CylinderPressure,0,Mpa
1.1339,d7,VehicleSpeed,0,km/h
1.13412,d7,VehicleSpeed,0,km/h
1.13591,101,CylinderPressure,0,Mpa
1.13589,101,CylinderPressure,0,Mpa
1.15387,d7,VehicleSpeed,0,km/h
1.15388,d7,VehicleSpeed,0,km/h
1.15588,101,CylinderPressure,0,Mpa
1.15586,101,CylinderPressure,0,Mpa
1.17388,d7,VehicleSpeed,0,km/h
1.17411,d7,VehicleSpeed,0,km/h
1.17589,101,CylinderPressure,0,Mpa
1.1761,101,CylinderPressure,0,Mpa
1.19389,d7,VehicleSpeed,0,km/h
1.19386,d7,VehicleSpeed,0,km/h
1.19587,101,CylinderPressure,0,Mpa
1.19613,101,CylinderPressure,0,Mpa
1.21416,d7,VehicleSpeed,0,km/h
1.21438,d7,VehicleSpeed,0,km/h
1.21589,101,CylinderPressure,0,Mpa
1.2161,101,CylinderPressure,0,Mpa
1.23385,d7,VehicleSpeed,0,km/h
1.23386,d7,VehicleSpeed,0,km/h
1.23587,101,CylinderPressure,0,Mpa
1.23612,101,CylinderPressure,0,Mpa
1.25388,d7,VehicleSpeed,0,km/h
1.25387,d7,VehicleSpeed,0,km/h
1.25586,101,CylinderPressure,0,Mpa
1.256,101,CylinderPressure,0,Mpa
1.27387,d7,VehicleSpeed,0,km/h
1.27434,d7,VehicleSpeed,0,km/h
1.27584,101,CylinderPressure,0,Mpa
1.27586,101,CylinderPressure,0,Mpa
1.2939,d7,VehicleSpeed,0,km/h
1.29385,d7,VehicleSpeed,0,km/h
1.2959,101,CylinderPressure,0,Mpa
1.29588,101,CylinderPressure,0,Mpa
1.31387,d7,VehicleSpeed,0,km/h
1.31396,d7,VehicleSpeed,0,km/h
1.31585,101,CylinderPressure,0,Mpa
1.31586,101,CylinderPressure,0,Mpa
1.33387,d7,VehicleSpeed,0,km/h
1.33388,d7,VehicleSpeed,0,km/h
1.33588,101,CylinderPressure,0,Mpa
1.33586,101,CylinderPressure,0,Mpa
1.35399,d7,VehicleSpeed,0,km/h
1.35397,d7,VehicleSpeed,0,km/h
1.35586,101,CylinderPressure,0,Mpa
1.35631,101,CylinderPressure,0,Mpa
1.37413,d7,VehicleSpeed,0,km/h
1.37436,d7,VehicleSpeed,0,km/h
1.37587,101,CylinderPressure,0,Mpa
1.37589,101,CylinderPressure,0,Mpa
1.39397,d7,VehicleSpeed,0,km/h
1.39383,d7,VehicleSpeed,0,km/h
1.39585,101,CylinderPressure,0,Mpa
1.39613,101,CylinderPressure,0,Mpa
1.41385,d7,VehicleSpeed,0,km/h
1.41386,d7,VehicleSpeed,0,km/h
1.41587,101,CylinderPressure,0,Mpa
1.41585,101,CylinderPressure,0,Mpa
1.43385,d7,VehicleSpeed,0,km/h
1.43384,d7,VehicleSpeed,0,km/h
1.43588,101,CylinderPressure,0,Mpa
1.43581,101,CylinderPressure,0,Mpa
1.45384,d7,VehicleSpeed,0,km/h
1.45386,d7,VehicleSpeed,0,km/h
1.45581,101,CylinderPressure,0,Mpa
1.45583,101,CylinderPressure,0,Mpa
1.47382,d7,VehicleSpeed,0,km/h
1.4738,d7,VehicleSpeed,0,km/h
1.47585,101,CylinderPressure,0,Mpa
1.47584,101,CylinderPressure,0,Mpa
1.49384,d7,VehicleSpeed,0,km/h
1.49386,d7,VehicleSpeed,0,km/h
1.49583,101,CylinderPressure,0,Mpa
1.49581,101,CylinderPressure,0,Mpa
1.51402,d7,VehicleSpeed,0,km/h
1.5143,d7,VehicleSpeed,0,km/h
1.5158,101,CylinderPressure,0,Mpa
1.51606,101,CylinderPressure,0,Mpa
1.53407,d7,VehicleSpeed,0,km/h
1.53427,d7,VehicleSpeed,0,km/h
1.53585,101,CylinderPressure,0,Mpa
1.53584,101,CylinderPressure,0,Mpa
1.5538,d7,VehicleSpeed,0,km/h
1.55382,d7,VehicleSpeed,0,km/h
1.5558,101,CylinderPressure,0,Mpa
1.55606,101,CylinderPressure,0,Mpa
1.57383,d7,VehicleSpeed,0,km/h
1.57381,d7,VehicleSpeed,0,km/h
1.57579,101,CylinderPressure,0,Mpa
1.57581,101,CylinderPressure,0,Mpa
1.59385,d7,VehicleSpeed,0,km/h
1.59379,d7,VehicleSpeed,0,km/h
1.5958,101,CylinderPressure,0,Mpa
1.59594,101,CylinderPressure,0,Mpa
1.61381,d7,VehicleSpeed,0,km/h
1.61379,d7,VehicleSpeed,0,km/h
1.61581,101,CylinderPressure,0,Mpa
1.61582,101,CylinderPressure,0,Mpa
1.63378,d7,VehicleSpeed,0,km/h
1.6338,d7,VehicleSpeed,0,km/h
1.63588,101,CylinderPressure,0,Mpa
1.63578,101,CylinderPressure,0,Mpa
1.65479,d7,VehicleSpeed,0,km/h
1.6548,d7,VehicleSpeed,0,km/h
1.65583,101,CylinderPressure,0,Mpa
1.65581,101,CylinderPressure,0,Mpa
1.6738,d7,VehicleSpeed,0,km/h
1.67387,d7,VehicleSpeed,0,km/h
1.67578,101,CylinderPressure,0,Mpa
1.67606,101,CylinderPressure,0,Mpa
1.69406,d7,VehicleSpeed,0,km/h
1.69464,d7,VehicleSpeed,0,km/h
1.69579,101,CylinderPressure,0,Mpa
1.69577,101,CylinderPressure,0,Mpa
1.71378,d7,VehicleSpeed,0,km/h
1.71376,d7,VehicleSpeed,0,km/h
1.7158,101,CylinderPressure,0,Mpa
1.71628,101,CylinderPressure,0,Mpa
1.73378,d7,VehicleSpeed,0,km/h
1.73392,d7,VehicleSpeed,0,km/h
1.73578,101,CylinderPressure,0,Mpa
1.73576,101,CylinderPressure,0,Mpa
1.7538,d7,VehicleSpeed,0,km/h
1.75428,d7,VehicleSpeed,0,km/h
1.75577,101,CylinderPressure,0,Mpa
1.75576,101,CylinderPressure,0,Mpa
1.77379,d7,VehicleSpeed,0,km/h
1.77378,d7,VehicleSpeed,0,km/h
1.77578,101,CylinderPressure,0,Mpa
1.7758,101,CylinderPressure,0,Mpa
1.79376,d7,VehicleSpeed,0,km/h
1.79375,d7,VehicleSpeed,0,km/h
1.79578,101,CylinderPressure,0,Mpa
1.79576,101,CylinderPressure,0,Mpa
1.8138,d7,VehicleSpeed,0,km/h
1.81379,d7,VehicleSpeed,0,km/h
1.81578,101,CylinderPressure,0,Mpa
1.81577,101,CylinderPressure,0,Mpa
1.83376,d7,VehicleSpeed,0,km/h
1.83378,d7,VehicleSpeed,0,km/h
1.83575,101,CylinderPressure,0,Mpa
1.83601,101,CylinderPressure,0,Mpa
1.85402,d7,VehicleSpeed,0,km/h
1.85448,d7,VehicleSpeed,0,km/h
1.85576,101,CylinderPressure,0,Mpa
1.85574,101,CylinderPressure,0,Mpa
1.87375,d7,VehicleSpeed,0,km/h
1.87374,d7,VehicleSpeed,0,km/h
1.87612,101,CylinderPressure,0,Mpa
1.87579,101,CylinderPressure,0,Mpa
1.89481,d7,VehicleSpeed,0,km/h
1.89479,d7,VehicleSpeed,0,km/h
1.89579,101,CylinderPressure,0,Mpa
1.89577,101,CylinderPressure,0,Mpa
1.91376,d7,VehicleSpeed,0,km/h
1.91375,d7,VehicleSpeed,0,km/h
1.91574,101,CylinderPressure,0,Mpa
1.91573,101,CylinderPressure,0,Mpa
1.93378,d7,VehicleSpeed,0,km/h
1.93376,d7,VehicleSpeed,0,km/h
1.93575,101,CylinderPressure,0,Mpa
1.93584,101,CylinderPressure,0,Mpa
1.95377,d7,VehicleSpeed,0,km/h
1.95375,d7,VehicleSpeed,0,km/h
1.95574,101,CylinderPressure,0,Mpa
1.95572,101,CylinderPressure,0,Mpa
1.97473,d7,VehicleSpeed,0,km/h
1.97483,d7,VehicleSpeed,0,km/h
1.97576,101,CylinderPressure,0,Mpa
1.97575,101,CylinderPressure,0,Mpa
1.99377,d7,VehicleSpeed,0,km/h
1.99402,d7,VehicleSpeed,0,km/h
1.99573,101,CylinderPressure,0,Mpa
1.99599,101,CylinderPressure,0,Mpa
2.015029,d7,VehicleSpeed,0,km/h
2.01526,d7,VehicleSpeed,0,km/h
2.015769,101,CylinderPressure,0,Mpa
2.01575,101,CylinderPressure,0,Mpa
2.033729,d7,VehicleSpeed,0,km/h
2.03389,d7,VehicleSpeed,0,km/h
2.03572,101,CylinderPressure,0,Mpa
2.03598,101,CylinderPressure,0,Mpa
2.054749,d7,VehicleSpeed,0,km/h
2.05473,d7,VehicleSpeed,0,km/h
2.05571,101,CylinderPressure,0,Mpa
2.05572,101,CylinderPressure,0,Mpa
2.073719,d7,VehicleSpeed,0,km/h
2.0737,d7,VehicleSpeed,0,km/h
2.07571,101,CylinderPressure,0,Mpa
2.07572,101,CylinderPressure,0,Mpa
2.094739,d7,VehicleSpeed,0,km/h
2.09476,d7,VehicleSpeed,0,km/h
2.09572,101,CylinderPressure,0,Mpa
2.0957,101,CylinderPressure,0,Mpa
2.11371,d7,VehicleSpeed,0,km/h
2.1137,d7,VehicleSpeed,0,km/h
2.11581,101,CylinderPressure,0,Mpa
2.1157,101,CylinderPressure,0,Mpa
2.13472,d7,VehicleSpeed,0,km/h
2.134739,d7,VehicleSpeed,0,km/h
2.1357,101,CylinderPressure,0,Mpa
2.13573,101,CylinderPressure,0,Mpa
2.1537,d7,VehicleSpeed,0,km/h
2.15371,d7,VehicleSpeed,0,km/h
2.1557,101,CylinderPressure,0,Mpa
2.15595,101,CylinderPressure,0,Mpa
2.17473,d7,VehicleSpeed,0,km/h
2.17497,d7,VehicleSpeed,0,km/h
2.17569,101,CylinderPressure,0,Mpa
2.17573,101,CylinderPressure,0,Mpa
2.19371,d7,VehicleSpeed,0,km/h
2.19373,d7,VehicleSpeed,0,km/h
2.19572,101,CylinderPressure,0,Mpa
2.19598,101,CylinderPressure,0,Mpa
2.21473,d7,VehicleSpeed,0,km/h
2.21474,d7,VehicleSpeed,0,km/h
2.21577,101,CylinderPressure,0,Mpa
2.2157,101,CylinderPressure,0,Mpa
2.23391,d7,VehicleSpeed,0,km/h
2.23395,d7,VehicleSpeed,0,km/h
2.23568,101,CylinderPressure,0,Mpa
2.2357,101,CylinderPressure,0,Mpa
2.2547,d7,VehicleSpeed,0,km/h
2.25468,d7,VehicleSpeed,0,km/h
2.2557,101,CylinderPressure,0,Mpa
2.25586,101,CylinderPressure,0,Mpa
2.2737,d7,VehicleSpeed,0,km/h
2.27369,d7,VehicleSpeed,0,km/h
2.27568,101,CylinderPressure,0,Mpa
2.27567,101,CylinderPressure,0,Mpa
2.29475,d7,VehicleSpeed,0,km/h
2.29476,d7,VehicleSpeed,0,km/h
2.29576,101,CylinderPressure,0,Mpa
2.29575,101,CylinderPressure,0,Mpa
2.3137,d7,VehicleSpeed,0,km/h
2.31371,d7,VehicleSpeed,0,km/h
2.31567,101,CylinderPressure,0,Mpa
2.31606,101,CylinderPressure,0,Mpa
2.33498,d7,VehicleSpeed,0,km/h
2.33544,d7,VehicleSpeed,0,km/h
2.33567,101,CylinderPressure,0,Mpa
2.33569,101,CylinderPressure,0,Mpa
2.35369,d7,VehicleSpeed,0,km/h
2.35367,d7,VehicleSpeed,0,km/h
2.35567,101,CylinderPressure,0,Mpa
2.35593,101,CylinderPressure,0,Mpa
2.3747,d7,VehicleSpeed,0,km/h
2.37468,d7,VehicleSpeed,0,km/h
2.37569,101,CylinderPressure,0,Mpa
2.37568,101,CylinderPressure,0,Mpa
2.39475,d7,VehicleSpeed,0,km/h
2.39468,d7,VehicleSpeed,0,km/h
2.39568,101,CylinderPressure,0,Mpa
2.39569,101,CylinderPressure,0,Mpa
2.41474,d7,VehicleSpeed,0,km/h
2.41473,d7,VehicleSpeed,0,km/h
2.41564,101,CylinderPressure,0,Mpa
2.41573,101,CylinderPressure,0,Mpa
2.43367,d7,VehicleSpeed,0,km/h
2.43387,d7,VehicleSpeed,0,km/h
2.43567,101,CylinderPressure,0,Mpa
2.43565,101,CylinderPressure,0,Mpa
2.4547,d7,VehicleSpeed,0,km/h
2.45468,d7,VehicleSpeed,0,km/h
2.45566,101,CylinderPressure,0,Mpa
2.45564,101,CylinderPressure,0,Mpa
2.47366,d7,VehicleSpeed,0,km/h
2.4739,d7,VehicleSpeed,0,km/h
2.47565,101,CylinderPressure,0,Mpa
2.47591,101,CylinderPressure,0,Mpa
2.49471,d7,VehicleSpeed,0,km/h
2.49518,d7,VehicleSpeed,0,km/h
2.49568,101,CylinderPressure,0,Mpa
2.49566,101,CylinderPressure,0,Mpa
2.51364,d7,VehicleSpeed,0,km/h
2.51363,d7,VehicleSpeed,0,km/h
2.51563,101,CylinderPressure,0,Mpa
2.51589,101,CylinderPressure,0,Mpa
2.53464,d7,VehicleSpeed,0,km/h
2.53467,d7,VehicleSpeed,0,km/h
2.53567,101,CylinderPressure,0,Mpa
2.5359,101,CylinderPressure,0,Mpa
2.55365,d7,VehicleSpeed,0,km/h
2.55363,d7,VehicleSpeed,0,km/h
2.55563,101,CylinderPressure,0,Mpa
2.55562,101,CylinderPressure,0,Mpa
2.57462,d7,VehicleSpeed,0,km/h
2.57464,d7,VehicleSpeed,0,km/h
2.57565,101,CylinderPressure,0,Mpa
2.57564,101,CylinderPressure,0,Mpa
2.59375,d7,VehicleSpeed,0,km/h
2.59362,d7,VehicleSpeed,0,km/h
2.59563,101,CylinderPressure,0,Mpa
2.59581,101,CylinderPressure,0,Mpa
2.61465,d7,VehicleSpeed,0,km/h
2.61467,d7,VehicleSpeed,0,km/h
2.61563,101,CylinderPressure,0,Mpa
2.61564,101,CylinderPressure,0,Mpa
2.63361,d7,VehicleSpeed,0,km/h
2.63362,d7,VehicleSpeed,0,km/h
2.63562,101,CylinderPressure,0,Mpa
2.63588,101,CylinderPressure,0,Mpa
2.65493,d7,VehicleSpeed,0,km/h
2.65515,d7,VehicleSpeed,0,km/h
2.65568,101,CylinderPressure,0,Mpa
2.65566,101,CylinderPressure,0,Mpa
2.67465,d7,VehicleSpeed,0,km/h
2.67463,d7,VehicleSpeed,0,km/h
2.67565,101,CylinderPressure,0,Mpa
2.67614,101,CylinderPressure,0,Mpa
2.69463,d7,VehicleSpeed,0,km/h
2.69464,d7,VehicleSpeed,0,km/h
2.6956,101,CylinderPressure,0,Mpa
2.69562,101,CylinderPressure,0,Mpa
2.71389,d7,VehicleSpeed,0,km/h
2.71382,d7,VehicleSpeed,0,km/h
2.71562,101,CylinderPressure,0,Mpa
2.7156,101,CylinderPressure,0,Mpa
2.73462,d7,VehicleSpeed,0,km/h
2.7346,d7,VehicleSpeed,0,km/h
2.73565,101,CylinderPressure,0,Mpa
2.73561,101,CylinderPressure,0,Mpa
2.75459,d7,VehicleSpeed,0,km/h
2.75477,d7,VehicleSpeed,0,km/h
2.75571,101,CylinderPressure,0,Mpa
2.75561,101,CylinderPressure,0,Mpa
2.77461,d7,VehicleSpeed,0,km/h
2.7746,d7,VehicleSpeed,0,km/h
2.77561,101,CylinderPressure,0,Mpa
2.77559,101,CylinderPressure,0,Mpa
2.79465,d7,VehicleSpeed,0,km/h
2.79463,d7,VehicleSpeed,0,km/h
2.79561,101,CylinderPressure,0,Mpa
2.79597,101,CylinderPressure,0,Mpa
2.81489,d7,VehicleSpeed,0,km/h
2.81537,d7,VehicleSpeed,0,km/h
2.81563,101,CylinderPressure,0,Mpa
2.81562,101,CylinderPressure,0,Mpa
2.83463,d7,VehicleSpeed,0,km/h
2.83461,d7,VehicleSpeed,0,km/h
2.8356,101,CylinderPressure,0,Mpa
2.83607,101,CylinderPressure,0,Mpa
2.85464,d7,VehicleSpeed,0,km/h
2.85465,d7,VehicleSpeed,0,km/h
2.85585,101,CylinderPressure,0,Mpa
2.85584,101,CylinderPressure,0,Mpa
2.8746,d7,VehicleSpeed,0,km/h
2.87458,d7,VehicleSpeed,0,km/h
2.87558,101,CylinderPressure,0,Mpa
2.87584,101,CylinderPressure,0,Mpa
2.89464,d7,VehicleSpeed,0,km/h
2.89466,d7,VehicleSpeed,0,km/h
2.89565,101,CylinderPressure,0,Mpa
2.89562,101,CylinderPressure,0,Mpa
2.91461,d7,VehicleSpeed,0,km/h
2.91484,d7,VehicleSpeed,0,km/h
2.91558,101,CylinderPressure,0,Mpa
2.91557,101,CylinderPressure,0,Mpa
2.93457,d7,VehicleSpeed,0,km/h
2.93456,d7,VehicleSpeed,0,km/h
2.93557,101,CylinderPressure,0,Mpa
2.93576,101,CylinderPressure,0,Mpa
2.95459,d7,VehicleSpeed,0,km/h
2.95458,d7,VehicleSpeed,0,km/h
2.95557,101,CylinderPressure,0,Mpa
2.95601,101,CylinderPressure,0,Mpa
2.97485,d7,VehicleSpeed,0,km/h
2.97509,d7,VehicleSpeed,0,km/h
2.9756,101,CylinderPressure,0,Mpa
2.97557,101,CylinderPressure,0,Mpa
2.99458,d7,VehicleSpeed,0,km/h
2.99457,d7,VehicleSpeed,0,km/h
2.99558,101,CylinderPressure,0,Mpa
2.99595,101,CylinderPressure,0,Mpa
3.01459,d7,VehicleSpeed,0,km/h
3.0146,d7,VehicleSpeed,0,km/h
3.01656,101,CylinderPressure,0,Mpa
3.01654,101,CylinderPressure,0,Mpa
3.03464,d7,VehicleSpeed,0,km/h
3.03458,d7,VehicleSpeed,0,km/h
3.03557,101,CylinderPressure,0,Mpa
3.03555,101,CylinderPressure,0,Mpa
3.05453,d7,VehicleSpeed,0,km/h
3.05455,d7,VehicleSpeed,0,km/h
3.05554,101,CylinderPressure,0,Mpa
3.05556,101,CylinderPressure,0,Mpa
3.07455,d7,VehicleSpeed,0,km/h
3.07456,d7,VehicleSpeed,0,km/h
3.07554,101,CylinderPressure,0,Mpa
3.07553,101,CylinderPressure,0,Mpa
3.09458,d7,VehicleSpeed,0,km/h
3.09457,d7,VehicleSpeed,0,km/h
3.09556,101,CylinderPressure,0,Mpa
3.09554,101,CylinderPressure,0,Mpa
3.11454,d7,VehicleSpeed,0,km/h
3.11455,d7,VehicleSpeed,0,km/h
3.11556,101,CylinderPressure,0,Mpa
3.11587,101,CylinderPressure,0,Mpa
3.13506,d7,VehicleSpeed,0,km/h
3.13483,d7,VehicleSpeed,0,km/h
3.13557,101,CylinderPressure,0,Mpa
3.13558,101,CylinderPressure,0,Mpa
3.15454,d7,VehicleSpeed,0,km/h
3.15456,d7,VehicleSpeed,0,km/h
3.15553,101,CylinderPressure,0,Mpa
3.15579,101,CylinderPressure,0,Mpa
3.17451,d7,VehicleSpeed,0,km/h
3.17453,d7,VehicleSpeed,0,km/h
3.17553,101,CylinderPressure,0,Mpa
3.17554,101,CylinderPressure,0,Mpa
3.19459,d7,VehicleSpeed,0,km/h
3.1946,d7,VehicleSpeed,0,km/h
3.19551,101,CylinderPressure,0,Mpa
3.19558,101,CylinderPressure,0,Mpa
3.21457,d7,VehicleSpeed,0,km/h
3.21458,d7,VehicleSpeed,0,km/h
3.21652,101,CylinderPressure,0,Mpa
3.21654,101,CylinderPressure,0,Mpa
3.23452,d7,VehicleSpeed,0,km/h
3.23451,d7,VehicleSpeed,0,km/h
3.23551,101,CylinderPressure,0,Mpa
3.23553,101,CylinderPressure,0,Mpa
3.25451,d7,VehicleSpeed,0,km/h
3.25472,d7,VehicleSpeed,0,km/h
3.25553,101,CylinderPressure,0,Mpa
3.25592,101,CylinderPressure,0,Mpa
3.27452,d7,VehicleSpeed,0,km/h
3.27454,d7,VehicleSpeed,0,km/h
3.27552,101,CylinderPressure,0,Mpa
3.27601,101,CylinderPressure,0,Mpa
3.29497,d7,VehicleSpeed,0,km/h
3.29508,d7,VehicleSpeed,0,km/h
3.29652,101,CylinderPressure,0,Mpa
3.29653,101,CylinderPressure,0,Mpa
3.31452,d7,VehicleSpeed,0,km/h
3.31453,d7,VehicleSpeed,0,km/h
